"labels","Others","AVAX / USD","DOGE / USD","XRP / USD","AAVE / USD","BTC / USD","ETH / USD","LINK / USD","SNX / USD","SOL / USD"
"2024-12-24T23:00:00.000Z","16622330.615692997","1492770.8730000004","4675511.159","3102288.831","646820.3590000002","52182085.110456005","34204259.7939","7091100.202999999","86123.46900000001","14119322.868"
"2024-12-23T23:00:00.000Z","28922482.032266997","2926271.833","11422470.362000003","3628240.0760000004","1614420.16","116310178.02684502","80180965.558764","6337407.068","156065.03699999998","23404454.9043"
"2024-12-22T23:00:00.000Z","42431179.04945599","3557451.16469","10890700.308424998","8873039.64002","1385371.089","119449355.18799701","150627234.95933005","6103813.919205","88134.183","28412745.068859998"
"2024-12-21T23:00:00.000Z","44953752.575952","2036595.5289999999","13941837.822265","5150877.2835949985","1543017.0459999996","77905363.81883098","94750654.81145102","3518297.0912449993","227206.42","51218607.353620015"
"2024-12-20T23:00:00.000Z","50006838.382658996","3352822.1568650003","15745227.825569998","11185330.782805","618811.0132499998","115092746.418562","189889462.29862398","8031464.810999998","81367.03600000001","48260409.697589986"
"2024-12-19T23:00:00.000Z","101146794.39373298","6818806.586840001","37084116.31435999","24127112.365884997","1632765.732905","283888242.534486","372442121.9511351","9909672.411345","149609.771","75483958.677138"
"2024-12-18T23:00:00.000Z","116786686.31966299","9959204.835995","43451764.146909","39025747.97014501","2248998.741035","326575438.12493604","358353051.15468305","12795207.530775003","108193.262","63336292.574428014"
"2024-12-17T23:00:00.000Z","81640323.299273","6525101.362760001","26125587.324076","20052723.56505499","1642738.2253749997","308196424.77394295","171323271.27345797","8631015.604840001","41492.73500000001","56032735.27834998"
"2024-12-16T23:00:00.000Z","57567015.601206","3789384.4430000004","15466495.418000003","26257603.407305006","1995061.0729999999","141708183.763135","146381833.73554996","7890903.989214998","69379.618","68597637.92525"
"2024-12-15T23:00:00.000Z","68538897.86195499","5559211.934735","22343350.093879994","32598807.355100002","2203948.0215000003","323875171.9473369","278029079.80346906","9481591.747999998","115786.20499999999","55443438.113945"
"2024-12-14T23:00:00.000Z","30201292.470175996","3695689.644","4505736.302999998","9267406.307090003","457944.693","80312689.043415","53166598.53857699","6012672.380000001","126334.55199999998","13678515.418999998"
"2024-12-13T23:00:00.000Z","36239734.917018995","3817441.0771999992","6051497.287619999","7536595.430199999","1150241.381","103395341.887986","80666055.594794","11195995.855744999","228087.847375","16850596.25752"
"2024-12-12T23:00:00.000Z","53660137.042035","5171956.614999999","8015473.916999999","10324956.651115","2053670.114","135202249.276051","162022833.252965","14913617.208064998","190493.92099999997","28640677.831"
"2024-12-11T23:00:00.000Z","85141801.41481599","12134059.145475","20469659.775","14683416.198210001","6422392.309179998","225731236.605316","204069417.61696595","29046205.777725","82383.83200000001","58699498.027135015"
"2024-12-10T23:00:00.000Z","86064639.084429","5886243.442999999","21384406.51032","43957725.648839995","766051.497","207494210.104632","187325384.72665602","12635094.200650001","112388.45094499999","56438190.95999999"
"2024-12-09T23:00:00.000Z","228118769.15217698","15358309.678949999","43464996.350745","85235889.38372001","2859499.6405900004","408339934.335816","475718586.8239889","27367044.906170007","66510.312","142668110.067195"
"2024-12-08T23:00:00.000Z","197114393.01739803","12472363.913858997","38984160.46065701","45558003.37538","878762.5090150003","329949478.44768304","412429321.453332","25723935.810713008","120372.521","65051525.292223"
"2024-12-07T23:00:00.000Z","90335334.59039699","3977569.768","23324676.324515004","22455985.511334997","627097.483","68721170.081487","81532935.83801301","12952384.387","87840.98300000001","31897593.724529997"
"2024-12-06T23:00:00.000Z","86897958.40903898","3073414.4380000005","17228369.95","22272293.102835","2733595.203","116558190.618033","82561466.305431","7734173.608","170650.50199999998","22063087.891999997"
"2024-12-05T23:00:00.000Z","162444047.62160197","7795669.577669999","20995075.434759993","44149755.55412102","2359182.147000001","479905284.658237","329189717.73996794","10821531.514575","41327.77","70516077.712097"
"2024-12-04T23:00:00.000Z","167219420.35889804","8672666.746335002","42046026.50721999","49154762.5776","1102219.650495","531815400.8307799","343365449.716349","8645493.283080002","78483.395","79278373.754135"
"2024-12-03T23:00:00.000Z","192819891.718657","12778166.97406","21540512.604365002","42953087.451555","1782309.6430000002","199069981.0166349","278325078.948548","14486250.604424996","73733.577","82534292.42941"
"2024-12-02T23:00:00.000Z","208778901.87077197","14652635.464374997","17082125.184195","109726347.34683499","1258710.575","152404786.61725798","321782693.0048091","22759606.809520002","8653.724999999999","71149618.23968701"
"2024-12-01T23:00:00.000Z","177267558.95992595","15657735.791999998","34021473.60023501","114448113.83677003","1429558.2710000002","178822694.207676","238140792.295568","27777052.645354994","44633.06700000001","52831105.970139995"
"2024-11-30T23:00:00.000Z","85828464.755974","4151831.8429999994","25576561.528380003","25136157.0327","716464.9480000002","74819830.63476199","96923460.587716","3591247.4004999995","181137.13999999998","19624310.295479998"
"2024-11-29T23:00:00.000Z","84046581.245942","4928440.891000001","11125397.880789999","33176624.35919","286425.20300000004","93327405.60961498","130328961.65581499","4654123.260999999","64987.13700000001","20145799.333"
"2024-11-28T23:00:00.000Z","71471383.635246","3808934.5429999996","18995036.345354997","20734031.67225","152043.97999999995","208493979.32359996","105462205.729077","2740109.295","93889.78799999999","19987507.055000003"
"2024-11-27T23:00:00.000Z","64826644.718314014","3444083.929385001","12564998.137050001","6855915.29926","899270.992","94315738.862652","122983164.038126","3876474.35302","59807.94","21761833.111759998"
"2024-11-26T23:00:00.000Z","84056699.56483799","7102817.07","16263019.092019998","12594283.95399","2002572.446","209986482.01668495","258594925.532878","4655828.381739999","3488.7430000000004","36694678.072"
"2024-11-25T23:00:00.000Z","118397102.00468002","15043556.654105","38132107.01679","16530320.472235002","454357.801535","367206268.19708097","350145582.88716805","6480864.525900001","19530.118000000002","75270821.85025"
"2024-11-24T23:00:00.000Z","140972787.98815402","14661796.252314996","19137673.03306","21901730.83533","713991.907","246016886.168584","281010683.394529","7846008.603999999","63293.062999999995","73080336.23962499"
"2024-11-23T23:00:00.000Z","162708355.270719","8668515.723560002","25927954.330564998","18797060.2047","762538.3536149999","125376961.94519497","232765121.48905897","5158907.139005002","16087.67","52408161.225960016"
"2024-11-22T23:00:00.000Z","240730981.76292002","11365315.956330001","103668215.34399499","23952362.240485005","720417.7790000001","85745060.36992301","199049078.03423098","8254959.33999","23196.800000000003","54287973.96518999"
"2024-11-21T23:00:00.000Z","156609373.71750903","9826825.280080002","125759213.2901","27655429.52373","367928.55500000005","259918613.66805997","175185038.28318304","8357116.854000001","41785.655000000006","58709771.82615"
"2024-11-20T23:00:00.000Z","127162824.44114101","6545599.676710001","64080549.01817999","24388735.12995","549204.4440000001","344993107.9826219","251379478.63911903","6667703.09559","25754.439000000002","129492908.15195502"
"2024-11-19T23:00:00.000Z","97370128.22955298","4506016.896695","48330276.767979994","33095506.998495","537597.821","268909390.60340095","267860401.857212","5404505.533999999","46883.313","66841871.23659499"
"2024-11-18T23:00:00.000Z","114467799.51351199","3265159.7870000005","67468092.49163501","15687069.343999997","678119.5280000002","285357785.10107195","185640504.077387","3448022.9469000003","4118.095","41839122.33560499"
"2024-11-17T23:00:00.000Z","110591822.80218899","3069890.44839","82161714.68186499","15176910.668349998","1096450.93631","250145821.427823","175963882.70095298","3176167.5039999993","25767.011000000002","65644612.20115499"
"2024-11-16T23:00:00.000Z","93462406.116194","3754828.657805","25961858.423025","17686665.658855","2705656.7639","101735604.744162","83862939.07786201","3015645.4609999997","25038.406","71977269.956965"
"2024-11-15T23:00:00.000Z","103247103.39417903","2429557.391","31281991.62737499","35092405.228934996","1300221.9999999998","102982508.220425","98099425.124584","1791429.4440000001","37966.994","40510826.10425"
"2024-11-14T23:00:00.000Z","99661566.29315099","3780368.1710999995","31696104.359729998","20843756.441495","1047974.44381","261465355.757492","139082713.355225","4656613.246435","111973.837","68426085.82077"
"2024-11-13T23:00:00.000Z","97458102.24267","7834855.312000001","37191744.445705","30124608.437400006","846836.9817400001","351583352.8489599","198998838.26832995","4765281.21659","69378.619","68185363.09470999"
"2024-11-12T23:00:00.000Z","122262306.032507","9446855.873815","71162337.12270999","18184399.461730003","994213.9635850001","481051760.9255351","269376926.894742","6665866.718485002","64024.899000000005","79050982.62636502"
"2024-11-11T23:00:00.000Z","137573587.261945","8251562.28742","136094257.925905","17531744.244","3406401.2131749997","549431268.1663541","355162437.72204804","5840607.357","21524.96","73186590.49332999"
"2024-11-10T23:00:00.000Z","111679964.75255798","7520853.89233","93540342.17135997","8707548.941000002","1623440.0059999996","550529021.4747239","300805872.77022797","5027609.290999998","10509.591","76547477.33268502"
"2024-11-09T23:00:00.000Z","135264431.60817698","6215165.823294998","68028597.83405499","14648611.524455002","1834357.3179099998","416304609.6681421","257477732.45181298","4038025.710175","12388.946","81451793.70710503"
"2024-11-08T23:00:00.000Z","42846746.04216199","2155611.262","23204495.972765","2543160.8469999996","781461.4130000001","68442891.34946398","110536038.41265902","3051737.7712999997","9498.115","30378955.29925"
"2024-11-07T23:00:00.000Z","54815595.648734","5376911.181","20111546.236999996","1196866.533","978671.0149999998","135681020.390573","117044987.074513","6111532.6049999995","14351.368","72372293.47685999"
"2024-11-06T23:00:00.000Z","45438705.450751","4454488.278065","18673858.623915","2667612.2450250005","4592609.76768","163873959.16283","195634230.68112794","3257310.9691500007","15149.984","47296930.382605"
"2024-11-05T23:00:00.000Z","108687141.19193599","3862737.0647650007","60177602.40880498","8285667.643999999","1323937.0312299998","510414906.749597","255999291.84834298","3097866.1984000006","21618.638","122060719.67774996"
"2024-11-04T23:00:00.000Z","27238791.855283003","1206943.988","21124650.00083","3462278.1719999993","275912.04400000005","170097068.13981003","76086363.37159498","1895823.6189999997","10045.568","36331466.5925"
"2024-11-03T23:00:00.000Z","21527775.725015998","1240659.473","16938437.985875","1014578.0300700002","261681.06081","144768090.31327403","83104742.34841798","2244012.44635","18058.407","28819020.038134996"
"2024-11-02T23:00:00.000Z","28700396.104388997","1629728.3220650002","13869433.822065","2668166.96356","408775.07451500004","151790791.10735798","76720544.720559","1838462.2579999997","72868.022","38722821.134665005"
"2024-11-01T23:00:00.000Z","20313937.07137","929230.208","15450654.328999996","280125.55100000004","177456.060405","52232800.179965","40834590.64372401","1743832.1560000002","63267.24300000002","19459749.470739998"
"2024-10-31T23:00:00.000Z","38431796.08599","1603703.56319","13599468.74849","1700291.673","221656.69557500002","245273533.53211203","114644531.365286","1991348.7850000004","99805.078","32393209.39506499"
"2024-10-30T23:00:00.000Z","51503734.522452004","4723442.746234999","11448833.661069999","2443686.2460000003","373535.653995","183312520.62253198","157321897.10011002","3230825.3500000006","27574.302","26528475.830400005"
"2024-10-29T23:00:00.000Z","31250722.13714401","4512419.577","13521991.10555","1391164.5199999998","363670.111","166570436.701454","147786445.74373","1816373.8509999996","8800.829","30135607.569805"
"2024-10-28T23:00:00.000Z","38853272.796455","1429577.2580000001","21522652.572559997","1532914.5109999997","508629.75700000004","327504506.85029894","135755369.118408","1966918.8160000003","21232.913","47960188.64530501"
"2024-10-27T23:00:00.000Z","32355380.203545","1355246.6110000005","17365166.49097","3869805.825","530442.432","204488641.59043804","96977684.09762801","1789281.654","44743.524000000005","36226301.728795"
"2024-10-26T22:00:00.000Z","33834708.04589501","491577.55199999997","10911395.316","668353.7989999999","104500.58300000001","101019377.60679096","43022664.686486006","2482171.5139999995","75689.103","24605405.671520006"
"2024-10-25T22:00:00.000Z","34825577.15519899","2452270.0260449997","10371962.387509","1651326.3028450003","330572.138225","107839216.648699","100351026.34116802","2218319.899945","54038.198","34391690.70967"
"2024-10-24T22:00:00.000Z","27912858.451507997","1381409.3359999997","5319308.47811","4977622.171","305872.79799999995","233187377.70690697","143736682.21732202","2004374.57","32168.357999999997","56579950.67880499"
"2024-10-23T22:00:00.000Z","17633657.215792","713444.4249999999","3828554.4910000004","1332054.971","368579.113","133741665.93863103","85122809.56950898","1943598.5659999999","21846.761","44536584.33728"
"2024-10-22T22:00:00.000Z","19605388.453329995","1444414.44764","5482538.583000001","1241700.9104449998","269498.08800000005","138967422.031217","123671958.42492804","1838133.07076","26315.625000000004","42554314.56284501"
"2024-10-21T22:00:00.000Z","26061662.920392003","1328173.767","7051886.811530001","1589865.993","93252.09499999999","151829478.43437397","91212758.90445699","2177501.068","131063.56099999999","38738472.20652"
"2024-10-20T22:00:00.000Z","36337201.225327015","1218086.60615","12188650.578999998","3566477.330499999","146170.21499999997","198887684.68169695","120673894.38610597","2936008.6819999996","70553.49","55393827.168134995"
"2024-10-19T22:00:00.000Z","31321868.408058994","651718.153","5105408.056","1321140.392","76507.604","50707894.61043799","47642021.535206","1604568.5440000002","28844.601000000006","25915958.246415"
"2024-10-18T22:00:00.000Z","26217186.247386","831022.798","8497619.377309998","236195.05599999998","103658.01199999999","39250044.39219999","29530988.3154","1564482.0929999996","107351.77699999999","10172993.327"
"2024-10-17T22:00:00.000Z","25494244.690062","1072610.828","7757219.143384999","1011721.26325","156540.32400000002","135820347.61892298","77516681.541189","2205636.9120000005","64421.82200000001","18219189.01125"
"2024-10-16T22:00:00.000Z","23247678.103651997","1568764.19569","5406745.463000001","1051612.088","113030.162","98964596.68981001","74867016.77549401","1613977.383295","28010.571999999996","23625946.828175"
"2024-10-15T22:00:00.000Z","25346175.530235007","1908013.5529999998","6225153.881054999","656694.266","171410.658","160687743.62517002","74439758.244169","1739927.8369999998","56362.46","25952236.283129998"
"2024-10-14T22:00:00.000Z","37221842.565815985","2234126.5485749994","9869209.466435002","1459033.6569999994","437120.0259999999","183214883.24728402","126545480.51143299","2012577.562","26627.985999999997","28904928.422310002"
"2024-10-13T22:00:00.000Z","30381925.227663","2480491.6497849994","2351532.233","1162980.3513099998","490788.305","144843609.722119","128846618.071308","2096220.7809999995","9460.470000000001","28325437.048049998"
"2024-10-12T22:00:00.000Z","37692049.088887006","1469537.7299999997","2575430.842","476886.29299999995","300839.07300000003","36932092.10428099","39146733.364498995","1398873.0981949999","7093.757","20800143.789"
"2024-10-11T22:00:00.000Z","26202916.997766","2347490.2893000003","2689784.5309999995","359067.37399999995","403242.6550000001","47670107.491601005","33793966.36299301","1471209.259","55015.167","13182922.103999998"
"2024-10-10T22:00:00.000Z","29013138.31605","1289918.572","5671960.621000001","865588.5700000001","154775.52999999997","94876110.392431","70560474.00745301","1719841.4890000003","20000.489999999998","27831412.85"
"2024-10-09T22:00:00.000Z","25042388.61394","1558850.6329150002","2158011.6965549993","1043131.1258299999","424013.8401","99808667.995565","99128762.41821103","1934008.928105","117195.76400000001","29220982.85317999"
"2024-10-08T22:00:00.000Z","37126631.37807801","966234.203","3164274.5667799995","564707.89939","179243.61152","107368974.039801","78501993.711629","1793869.1220000004","110718.09100000001","18552273.09709501"
"2024-10-07T22:00:00.000Z","32373710.188790005","1245752.75925","3722165.7479999997","510307.90314499993","139822.16296","240991213.55176505","77471643.21967702","1843198.8960000002","155301.37900000002","27204625.096255"
"2024-10-06T22:00:00.000Z","50254404.51555398","1137049.672185","6868449.869175001","592718.3238999998","451034.714575","216975948.57059604","88852543.88507502","1381215.9830000002","183978.56699999998","23530170.7427"
"2024-10-05T22:00:00.000Z","26358040.119721","1009415.0048700001","1175266.365","363801.13999999996","75215.839","34429981.344923005","28509927.972674996","1376841.8580000002","112847.04000000001","8702582.490395"
"2024-10-04T22:00:00.000Z","10408880.362294","753900.017","720258.6269999999","358536.957","209407.101","18175539.545","26219105.1435","1191597.103","243437.40800000005","7538673.462000001"
"2024-10-03T22:00:00.000Z","29059930.626397","1082550.8915900001","2232369.912","1038324.2459999998","531593.9650000001","77228603.417142","62993152.484124996","1486315.6640000003","53730.55400000001","29148828.616854995"
"2024-10-02T22:00:00.000Z","36541241.92835501","1633720.8061850003","3123450.955665","3559211.25217","445195.409255","140370988.508707","127256575.60788295","1863966.6509999996","169277.872","42963265.137260005"
"2024-10-01T22:00:00.000Z","51670493.819060996","3199096.577","5261606.500350002","2674401.3190949997","835088.6018800001","214808647.92773497","145842899.44453603","1716152.35075","82777.386","40906564.9769"
"2024-09-30T22:00:00.000Z","59395054.84459301","2230535.5837749997","12249511.489104997","2966332.325415","470700.76425999997","169913130.54321793","133968497.772443","2003847.1178450005","23014.150999999994","40696892.271524996"
"2024-09-29T22:00:00.000Z","21417907.183561","1389439.686","2321002.5295900004","2032447.367","769349.27065","95585039.478326","83422145.51520902","1708771.274715","39971.241","20764034.141580004"
"2024-09-28T22:00:00.000Z","16303582.151409","922766.1750000002","2495697.7369999997","2470053.76564","252692.04700000002","30184050.865199994","38162652.8986","1456565.126","16100.661","12675414.713330004"
"2024-09-27T22:00:00.000Z","17354390.886008993","1237426.0030000003","5865550.737329999","2039497.516","1769313.512","42611537.9515","42626746.50465301","1774563.5851999999","110841.95599999999","11378444.822549999"
"2024-09-26T22:00:00.000Z","26350984.306273","1181700.874","3784013.549999999","651169.237","1276036.876999999","123706657.46854103","122383429.04480802","1878451.5599199997","56247.76","44640810.307165004"
"2024-09-25T22:00:00.000Z","23663568.925318","1232902.1979500002","3205347.8929999997","979171.5390800002","1351472.8019999997","107667621.08215901","107714826.79692203","1648099.562","102255.68","41614158.73457499"
"2024-09-24T22:00:00.000Z","24091917.255509","1233343.046","1156638.9399999997","476168.62499999994","3227896.619","65898862.29613799","62424584.38675799","1747002.0361449998","9331.252","30779758.956155"
"2024-09-23T22:00:00.000Z","24829309.386676","861683.1220000001","3224547.277","495681.19599999994","2494371.093","80133705.69610001","89342823.45837002","1489503.99782","118766.21099999998","26303748.120845"
"2024-09-22T22:00:00.000Z","26688842.906038005","1042304.022","1779926.525","614696.794","1532712.178","91384903.87512802","99784112.108138","1599603.264","9081.89","32250799.877815"
"2024-09-21T22:00:00.000Z","14081499.682385","700058.95","886658.2552400002","795019.8690000001","1524071.2290000003","20960356.945799995","46384476.880220994","1583737.3870000003","40205.143","13243505.817685002"
"2024-09-20T22:00:00.000Z","23119790.542488","2078169.4140000003","2696515.433","906555.4940000001","388969.2970000001","28625525.719500005","42750374.549986","1820113.3490000002","117172.244","14451184.212000001"
"2024-09-19T22:00:00.000Z","24025107.982665997","2766212.73328","1984529.5679999997","897831.6099999998","1841316.4109999998","76070431.456304","103316659.14830399","2006090.7619299998","58299.15699999999","32539301.31376"
"2024-09-18T22:00:00.000Z","23210321.62661","1918353.157","1562237.1099999999","1007929.2939999999","1748186.8757350002","116083148.45427601","125306540.165888","2116848.73162","104841.53199999998","30589655.719619997"
"2024-09-17T22:00:00.000Z","13420301.505890004","1418087.7550000001","1043555.009","1721061.073","1209624.4159999997","114717509.593048","98066958.08619902","2290778.4000000004","76055.22600000001","19079925.825814996"
"2024-09-16T22:00:00.000Z","14940276.679505998","898660.331","1467424.0900000003","1961407.8909999998","3598632.972","109355497.71565798","82755638.43412599","2163862.9710000004","24614.550000000003","18206356.47692"
"2024-09-15T22:00:00.000Z","12614873.23061","1116311.6180600002","1259965.3839999998","699162.5861200001","2731614.892000001","85894796.88365701","110759361.315653","2046112.6551","26379.531","18299028.86229"
"2024-09-14T22:00:00.000Z","9322537.028966","1162769.111","782940.401","690418.475","2915640.4750000006","31757038.486402992","35365807.970422","1606839.0820000002","43620.502","9189933.759345002"
"2024-09-13T22:00:00.000Z","9652920.756235003","787854.142","1387339.0990000002","1201382.472","1883810.7490000003","54830216.080698","41216447.326437","1602763.8032850001","143332.55399999997","10768180.988"
"2024-09-12T22:00:00.000Z","9396599.274807","1519292.94","1510645.5210000002","1342291.391","1372290.5770000003","95658321.50824997","53331139.245174006","2024022.04362","35262.925","15593432.002009999"
"2024-09-11T22:00:00.000Z","9589668.918000001","1202787.893","894146.2449999999","1760383.662","2302435.332","78986749.117191","54434310.981249005","1332875.402","161109.137","17773222.17846"
"2024-09-10T22:00:00.000Z","10876342.286629999","1195495.8681150002","1210738.319945","518471.8019999999","6696046.300284999","104484075.45062299","81127607.02338701","1286275.0579999997","50912.421","22324210.261255004"
"2024-09-09T22:00:00.000Z","9580883.150203","1066510.011","797344.231","427676.48099999997","3494631.445585001","60027556.30459701","52809358.91496301","1464781.358","6392.91","16207149.418900002"
"2024-09-08T22:00:00.000Z","13465604.267110001","1331862.1360000002","1738930.707","534616.394","2929422.445999999","100854513.60403599","86872789.963073","2103274.6769999997","68622.805","18383001.059890002"
"2024-09-07T22:00:00.000Z","8271436.573385","1550497.6330000001","397506.9799999999","181979.74699999997","234654.787","35788450.53509999","48024535.03944901","1201294.6160000002","34460.965000000004","8675304.747949999"
"2024-09-06T22:00:00.000Z","26317964.739795","846792.638095","1182055.9499300001","860306.048225","636688.6007499999","60885333.387746006","88869037.477698","1414152.3109300002","52069.76199999999","15998359.607239995"
"2024-09-05T22:00:00.000Z","19161986.581445","1785742.817295","1717311.76631","1317139.4982800006","757557.3793150001","170000326.79667106","142775750.66382298","2230503.0202249996","31447.46","28164541.587555"
"2024-09-04T22:00:00.000Z","12586463.08656","617940.2980000001","888715.4560000001","522190.8669999999","1247535.5809999998","79106864.43967901","76382089.37494701","1907137.4049999996","299247.09276800003","22010171.826510005"
"2024-09-03T22:00:00.000Z","21946932.486359995","878055.10132","1427679.771385","773190.816","4682604.768285","119172069.418824","127931684.15275201","2076495.05205","104064.47222","30625028.782615006"
"2024-09-02T22:00:00.000Z","13082316.50688","501129.548","506145.75000000006","675591.318","3954208.633","116141455.98733899","56336555.606061","1545522.594725","31278.513500000005","13887201.728245001"
"2024-09-01T22:00:00.000Z","13352506.451999001","948314.9991649999","767266.83251","830115.7777900002","3762057.9312000005","77913866.238366","79544357.128714","1986757.817","56183.285","21172186.67626"
"2024-08-31T22:00:00.000Z","8212384.216780002","903972.3225","417060.2100700001","417286.12400000007","805177.2840000001","52258556.20923299","50603404.05113701","2342605.571","57549.85515","10621098.253660003"
"2024-08-30T22:00:00.000Z","7888241.6959999995","391389.8600000001","649048.245","276375.84299999994","1533773.547","24765801.996099997","24521234.2346","2139671.983","93777.491","6721615.82"
"2024-08-29T22:00:00.000Z","15370184.82904","1058828.667735","979635.6780550003","1018523.2002549999","2884805.4130000006","102848363.49569501","92404971.716332","4732553.413039999","48167.308","29313133.7679"
"2024-08-28T22:00:00.000Z","15995952.59586","1353701.081","593421.4249999999","921044.375","777685.216","106230005.40795597","97932325.31458703","2981205.0619999995","57956.73499999999","33613141.32712"
"2024-08-27T22:00:00.000Z","32529334.014816996","2211052.511835","3131019.61552","2394246.808685","802073.5232050001","268005112.86759597","261054244.772979","5003313.550885","55109.223","61195300.89760499"
"2024-08-26T22:00:00.000Z","22939219.61216","1677619.3699999999","812035.5560000002","1985211.9728249998","245577.51917500002","195889994.364259","197341945.25729194","4850093.048975","30590.261000000002","48136625.397999994"
"2024-08-25T22:00:00.000Z","24492842.09207","2224265.964","1150716.9717","1445951.2840350003","1630909.7550000001","228265651.24543205","205346219.30647203","6400751.383824999","122775.894","82052072.02999502"
"2024-08-24T22:00:00.000Z","27305437.772730004","1899309.7359999996","2012333.5740750001","1171180.4610000001","132706.959","124781525.17160003","156854149.7766","5335050.100000001","81627.898","46893944.757"
"2024-08-23T22:00:00.000Z","29972152.280964993","3156572.5132900006","1652257.7830000005","1672410.1280000005","328757.089","197791445.90030602","222100287.94568807","4805406.32458","24011.048","69613511.01442002"
"2024-08-22T22:00:00.000Z","27244444.563789997","3536508.9895599997","1917900.2170000002","1665113.7140000002","281734.58800000005","304259981.594568","296985748.946511","5199718.209415001","83833.34","50707651.11834"
"2024-08-21T22:00:00.000Z","27972984.639110006","3793919.034","1177013.134","1584755.829","452042.81999999995","268271706.310749","237566240.17635003","6012523.138","161405.955","45783849.887"
"2024-08-20T22:00:00.000Z","25933245.90829","1974003.2540000002","978632.1039999999","1811548.2310000006","823623.8279000001","254664256.79452604","271516614.92394805","4486342.591999999","47746.679000000004","49451933.6789"
"2024-08-19T22:00:00.000Z","19510606.763600003","1402115.9470000002","1677063.361","2353813.9480500002","1063355.91218","293730270.98865","208947265.99458602","3403660.2720000003","42121.006","69111787.89130002"
"2024-08-18T22:00:00.000Z","14026684.011965","654009.0049999999","663774.0769999999","2331044.6020000004","1237109.4839999997","251339606.14194202","202316304.87722105","3074216.2580000004","42885.149999999994","61933359.217199996"
"2024-08-17T22:00:00.000Z","9070547.905670002","767409.6829999998","733606.144","816325.658","229690.069","160866477.78779992","127507584.206714","3603618.1689999998","118727.725","30135357.165379997"
"2024-08-16T22:00:00.000Z","8799128.218","456832.93799999997","249685.45299999998","583382.515","722571.2220000001","133093273.96490002","98507231.84020002","2678908.571999999","170361.157","27336000.483999997"
"2024-08-15T22:00:00.000Z","16938855.537335","868416.0430000002","935205.69727","1561702.6940000001","2063477.3839999998","466744253.95915794","350119117.966233","3558585.2449999996","6412.542","84982624.596925"
"2024-08-14T22:00:00.000Z","21192262.33602","1757418.729425","1125207.391","2131818.54","2117861.09","371464843.0444871","351168514.9875821","4761099.031","46032.761","64656868.616585"
"2024-08-13T22:00:00.000Z","18831968.788799997","951735.5430000001","970077.3580000001","1954237.1800000002","1476596.2789999996","402739585.85418594","408619092.14730394","3941965.866","2813.8399999999997","83705306.56099999"
"2024-08-12T22:00:00.000Z","21321610.794405","1067016.502","1412269.667","2400167.026","360502.607","457988085.76932","399183357.485698","4326272.14","19061.058","96013817.53399996"
"2024-08-11T22:00:00.000Z","33511653.735579997","1491640.972","2033994.1610000003","3300400.5126499995","580751.0269999999","710666180.176899","536964713.269097","5670784.031","12969.047","131833301.79315"
"2024-08-10T22:00:00.000Z","13091785.991600001","1034866.9739999999","853085.7023599999","1603731.0999999996","179173.46200000003","242812076.63447598","242086911.12866998","3051320.1959999995","6130.027","74467330.57001"
"2024-08-09T22:00:00.000Z","12254467.24372","695874.521","559820.9050000001","1480591.5","175147.76600000003","262840158.8912","268518349.28879994","3560351.151","8026.111","67728393.74400002"
"2024-08-08T22:00:00.000Z","23661160.252590004","1406028.8329999999","1312822.4789999998","5764239.316190002","706603.6630000001","494689253.09511006","436464448.588391","4206675.528","1082.088","104187483.23990002"
"2024-08-07T22:00:00.000Z","30980514.421180006","3294714.447","2256440.257","14749790.917849999","768190.7939999999","557677436.056139","475088685.01407605","6352367.5289199995","8713.131","161402520.251435"
"2024-08-06T22:00:00.000Z","21111055.36602","1711271.1819999998","2410981.057","2002173.6010000005","695277.771","394626112.44582206","435448616.91154104","3843314.9489999996","11173.642","137116571.091755"
"2024-08-05T22:00:00.000Z","32965636.943350006","2345664.257","3124226.5050000004","2821203.244","1575977.2659999998","481766897.56996906","458022022.2286401","6659118.025999999","9104.369","152754485.874145"
"2024-08-04T22:00:00.000Z","101257808.475544","9668770.312596","11337924.181293998","9349221.474679","2249174.853118","858124444.9509411","1034470626.8813959","14505082.957542999","79922.57091","223796963.372244"
"2024-08-03T22:00:00.000Z","46143668.348694995","3318650.14918","2896737.336995","3659433.2390650003","2305888.297715","429777950.8654208","500394830.645465","6895995.647885","40639.795000000006","110880196.79453501"
"2024-08-02T22:00:00.000Z","44222816.076495","3411822.508715","2647625.5847449997","5033950.545000001","1247851.116525","443352695.02044904","434058121.78717095","7430091.780879999","76423.18200000002","131427464.65288499"
"2024-08-01T22:00:00.000Z","51902223.44601199","4037704.607345","3362046.461","6935391.331324999","2007912.8367049997","614007113.4405068","462662093.0984359","8909506.288999999","4386.039","188640769.20337"
"2024-07-31T22:00:00.000Z","40425325.300425","2964533.52237","2863686.2097599995","8076981.126580001","2468234.51383","597774352.22735","472272214.88823396","7079123.532125","6113.472","178627755.08366004"
"2024-07-30T22:00:00.000Z","23654156.87077499","1966954.4370000004","1422260.1230000001","7445938.776","783821.3395699998","227389868.09526193","210544542.05504104","5876591.976000001","8843.146","81606337.53861998"
"2024-07-29T22:00:00.000Z","21531957.159659997","1723160.6580000003","1572820.9570000002","6730856.691","442377.94800000003","227234664.14627907","158185268.60142198","5365465.754000001","13129.65","87674159.1667"
